empresa_id,region,sector,actividad_ciiu,tamano,anio_ruc,personal_ocupado,remuneraciones,produccion_total,ventas_bienes_producidos,ventas_mercaderias,ventas_servicios,materia_prima,suministros_repuestos,total_insumos,consumo_intermedio,valor_agregado,gastos_operacionales,total_gastos_operacionales,gastos_financieros,arrendamientos,depreciaciones,formacion_capital_fijo,agua_m3,factor_expansion
EMP-1883,Amazonía,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2006,5,66452,373348,0,6376522.0,0.0,0,20576.0,20576.0,206720,166628,159400,186144,493,0.0,18414,0.0,0.0,1.0
EMP-1884,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2009,46,838689,5245905,0,24264242.0,0.0,0,160480.0,160480.0,2266738,2979167,1548486,2106258,23777,64551.0,114403,115448.0,1341.0,1.0
EMP-1885,Costa,Minería,Explotación de minas y canteras,Mediana Empresa A,2003,13,129244,1597116,0,0.0,1297886.0,0,644685.0,644685.0,1003376,593740,358691,358691,0,0.0,203302,-192601.0,2280.0,4.592866756
EMP-1886,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,2009,51,1200634,8522981,8593268,0.0,27324.0,5385733,7822.0,5393555.0,6333791,2189190,659913,940236,9443,38736.0,117259,250908.0,3615.0,1.0
EMP-1887,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1999,74,1235230,3341541,0,9996086.0,149000.0,0,77208.0,77208.0,1193772,2147769,618814,1116564,0,0.0,141798,0.0,407.0,1.0
EMP-1888,Sierra,Servicios,Enseñanza,Mediana Empresa B,2000,70,1566430,4017555,0,0.0,4017555.0,0,126835.0,126835.0,1823380,2194175,288247,1696545,43872,0.0,147861,65201.0,2475.0,6.055555556
EMP-1889,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2006,97,2152649,4669594,0,22411075.0,294264.0,0,29914.0,29914.0,2272088,2397506,2014656,2242174,12958,13161.0,29251,19402.0,1132.0,1.0
EMP-1890,Sierra,Construcción,Construcción,Grande Empresa,2010,154,2958249,12202642,0,0.0,11953300.0,0,3769250.0,3769250.0,7465842,4736800,950499,3696592,3302,21773.0,124566,24455.0,239.0,1.0
EMP-1891,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2010,17,174857,577231,0,6072505.0,0.0,0,4312.0,4312.0,245831,331400,193718,241519,278,41694.0,14697,12821.0,0.0,1.0
EMP-1892,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1987,27,776870,2697250,0,8544401.0,0.0,0,45222.0,45222.0,1308878,1388372,746919,1263656,5339,0.0,41408,110224.0,1030.0,1.0
EMP-1893,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,13,225251,1012405,0,7182052.0,0.0,0,128284.0,128284.0,551052,461353,388642,422768,2356,31200.0,61428,51660.0,7380.0,1.0
EMP-1894,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2010,49,436428,1160445,0,6530145.0,0.0,0,396274.0,396274.0,461458,698987,50842,65184,14342,1500.0,16639,0.0,45.0,1.0
EMP-1895,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1989,25,361210,2229233,0,10740563.0,181841.0,0,30008.0,30008.0,956834,1272399,733703,926826,18907,152279.0,378473,4270.0,0.0,1.0
EMP-1896,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2000,32,425664,1139104,0,7944739.0,0.0,0,8749.0,8749.0,384713,754391,284636,375964,0,17900.0,81179,-119294.0,645.0,1.0
EMP-1897,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2006,36,734593,1988511,0,4143856.0,44728.0,0,969.0,969.0,474392,1514119,133547,473423,0,4517.0,66553,-14783.0,1958.0,1.0
EMP-1898,Sierra,Servicios,Enseñanza,Mediana Empresa A,1937,67,1316433,1208299,0,0.0,1208299.0,0,12538.0,12538.0,200738,1007561,100027,188200,687,0.0,49442,6353.0,562.0,8.470546779
EMP-1899,Costa,Servicios,Actividades inmobiliarias,Grande Empresa,1989,28,714294,9092984,0,0.0,9092984.0,0,4702.0,4702.0,7844957,1248027,723628,7840255,0,28832.0,40082,-2035.0,3709.0,1.0
EMP-1900,Costa,Manufactura,Industrias manufactureras,Grande Empresa,1981,742,17066061,138550270,142171017,0.0,734522.0,86049635,881897.0,86931532.0,104274689,34275581,7836331,17343157,532263,0.0,5865562,4638106.0,21479.0,1.0
EMP-1901,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,1995,377,6584304,151012725,146018713,5896354.0,161888.0,130628854,544524.0,131173378.0,139458256,11554469,7300464,8284878,144387,35575.0,857622,156241.0,26748.0,1.0
EMP-1902,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2001,6,58302,1741951,0,4430380.0,0.0,0,201311.0,201311.0,696619,1045332,231263,495308,0,0.0,0,40000.0,2584.0,1.0
EMP-1903,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1995,100,2768487,7596063,1553047,6647192.0,4861423.0,802946,96685.0,899631.0,3257024,4339039,1128080,2357393,156664,202245.0,807460,1314461.0,1103.0,1.0
EMP-1904,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2002,301,3881859,5534608,0,51385965.0,208459.0,0,112314.0,112314.0,1763854,3770754,1179554,1651540,81508,120000.0,237827,243400.0,7551.0,1.0
EMP-1905,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2006,11,66158,4265108,3975943,0.0,0.0,2834345,0.0,2834345.0,3527367,737741,471942,693022,0,0.0,162145,0.0,768.0,1.0
EMP-1906,Costa,Servicios,Transporte y almacenamiento,Grande Empresa,1996,86,1266032,6581389,0,0.0,6572933.0,0,30165.0,30165.0,4135939,2445450,2087844,4105774,27805,2739.0,294862,424895.0,0.0,1.0
EMP-1907,Sierra,Servicios,"Actividades profesionales, científicas y técnicas",Grande Empresa,1997,101,2280363,5317219,0,0.0,5317219.0,0,354498.0,354498.0,1933380,3383839,661964,1578882,4968,171817.0,421033,34972.0,1401.0,1.0
EMP-1908,Sierra,Servicios,Información y comunicación,Grande Empresa,1995,1337,22653190,85570444,0,0.0,85228368.0,0,4927594.0,4927594.0,34886321,50684123,8483863,29958727,798795,91880.0,10275444,13541736.0,15000.0,1.0
EMP-1909,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2000,19,851845,2857816,0,20787404.0,0.0,0,13074.0,13074.0,960445,1897371,607517,947371,21530,26714.0,128142,37788.0,317.0,1.0
EMP-1910,Sierra,Minería,Explotación de minas y canteras,Grande Empresa,2002,32,3744986,3998904,0,3902605.0,3120783.0,0,1031980.0,1031980.0,2710896,1288008,627662,1678916,64750,164000.0,861530,-337113.0,0.0,1.0
EMP-1911,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2007,17,98144,226885,0,13446792.0,0.0,0,41873.0,41873.0,110891,115994,63281,69018,0,0.0,3401,0.0,764.0,1.0
EMP-1912,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2010,3,26893,413953,0,40768969.0,0.0,0,41904.0,41904.0,282471,131482,199597,240567,38816,36000.0,1258,-2023.0,0.0,1.0
EMP-1913,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2011,30,523101,3058422,0,3528353.0,2180794.0,0,21810.0,21810.0,1669870,1388552,1367558,1648060,21056,25714.0,72088,12915.0,0.0,1.0
EMP-1914,Sierra,Servicios,"Actividades profesionales, científicas y técnicas",Grande Empresa,1992,211,5292217,25851793,0,43.0,25842103.0,0,50774.0,50774.0,19466750,6385043,582785,19415976,18420,0.0,170253,277740.0,0.0,1.0
EMP-1915,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,1999,25,448145,1479605,0,3590759.0,0.0,0,48942.0,48942.0,920764,558841,157241,871822,5809,9926.0,29607,-25200.0,822.0,1.0
EMP-1916,Costa,Servicios,Enseñanza,Grande Empresa,2019,271,4863725,11259811,0,0.0,11184180.0,0,386432.0,386432.0,3164026,8095785,2244312,2777594,155068,1037204.0,639321,1802569.0,17247.0,1.0
EMP-1917,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,1999,10,345597,2020217,0,19729572.0,0.0,0,7820.0,7820.0,562514,1457703,357282,554694,1193,0.0,12758,22560.0,0.0,1.0
EMP-1918,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2003,25,215086,394055,0,15155959.0,0.0,0,15249.0,15249.0,138296,255759,114348,123047,0,54539.0,0,0.0,250.0,1.0
EMP-1919,Sierra,Servicios,Actividades de atención de la salud humana y de asistencia social,Grande Empresa,2005,65,1272178,8407130,0,0.0,8402720.0,0,2656421.0,2656421.0,6366731,2040399,1147318,3710310,15113,71691.0,326064,0.0,6168.0,1.0
EMP-1920,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2009,66,1414828,5972362,0,115215709.0,0.0,0,106838.0,106838.0,2712392,3259970,898153,2605554,0,13745.0,198027,285292.0,102.0,1.0
